link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF,AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,MD_Volume,MD_speed_BPR,MD_speed_QVDF,MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,PM_Volume,PM_speed_BPR,PM_speed_QVDF,PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
201490BA,,-1,,,202525,627,"LINESTRING (-112.359718 33.647502, -112.367991 33.647084)",,9,3,0,0.477740,20.000000,99999.000000,45.000000,17.000000,14.414014,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.568660,0.000006,17.000000, 14.414014,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.568660,0.000006,17.000000, 14.414014,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.568660,0.000006,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201491AB,,-1,,,649,202764,"LINESTRING (-112.379111 33.676936, -112.354090 33.681388)",,9,3,0,1.473970,20.000000,99999.000000,45.000000,17.000000,0.121628,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.004798,0.000000,17.000000, 0.121628,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.004798,0.000000,17.000000, 0.121628,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.004798,0.000000,17.000000, 20.000,19.748,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.978,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.998,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201491BA,,-1,,,202764,649,"LINESTRING (-112.354652 33.684544, -112.379673 33.680092)",,9,3,0,1.473970,20.000000,99999.000000,45.000000,17.000000,0.145342,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.005734,0.000000,17.000000, 0.145342,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.005734,0.000000,17.000000, 0.145342,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.005734,0.000000,17.000000, 20.000,19.749,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.990,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.001,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201492AB,,-1,,,651,202524,"LINESTRING (-112.352286 33.651410, -112.364607 33.660046)",,9,3,0,0.926580,20.000000,99999.000000,45.000000,17.000000,0.489047,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.019294,0.000000,17.000000, 0.489047,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.019294,0.000000,17.000000, 0.489047,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.019294,0.000000,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.001,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201492BA,,-1,,,202524,651,"LINESTRING (-112.366447 33.657420, -112.354126 33.648784)",,9,3,0,0.926580,20.000000,99999.000000,45.000000,17.000000,0.729663,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.028787,0.000000,17.000000, 0.729663,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.028787,0.000000,17.000000, 0.729663,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.028787,0.000000,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201493AB,,-1,,,651,202523,"LINESTRING (-112.352098 33.648939, -112.347350 33.653480)",,9,3,0,0.415740,20.000000,99999.000000,45.000000,17.000000,11.364566,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.448354,0.000004,17.000000, 11.364566,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.448354,0.000004,17.000000, 11.364566,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.448354,0.000004,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201493BA,,-1,,,202523,651,"LINESTRING (-112.349566 33.655796, -112.354314 33.651255)",,9,3,0,0.415740,20.000000,99999.000000,45.000000,17.000000,11.831783,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.466786,0.000005,17.000000, 11.831783,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.466786,0.000005,17.000000, 11.831783,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.466786,0.000005,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201494AB,,-1,,,202523,202522,"LINESTRING (-112.349119 33.653178, -112.338165 33.648219)",,3,3,0,0.724630,39.000000,700.000000,45.000000,33.150002,27.179321,38.999699, 38.997674,7.749944,7.750056, 0.000112,3.216827,0.004595,33.150002, 27.179321,38.999699, 38.997674,7.749944,7.750056, 0.000112,3.216827,0.004595,33.150002, 27.179321,38.999699, 38.997674,7.749944,7.750056, 0.000112,3.216827,0.004595,33.150002, 38.999,38.511,38.999,38.999,38.998,38.996,38.507,38.996,38.999,37.387,33.736,33.866,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,38.999,38.999,38.999,38.998,38.998,33.148,38.998,38.999,38.999,39.000,39.000,39.000,38.999,38.999,38.998,38.998,38.998,38.997,38.997,38.996,38.996,38.995,38.995,38.995,33.145,38.995,38.995,38.996,38.997,38.997,38.998,38.998,38.999,38.999,39.000,38.120,37.240,36.360,35.480,34.601,33.721,34.913,24.808,34.913,34.583,36.791,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.748,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201494BA,,-1,,,202522,202523,"LINESTRING (-112.336843 33.651139, -112.347797 33.656098)",,3,3,0,0.724630,39.000000,700.000000,45.000000,33.150002,17.105011,38.999863, 38.998939,7.749974,7.750026, 0.000051,2.024475,0.002892,33.150002, 17.105011,38.999863, 38.998939,7.749974,7.750026, 0.000051,2.024475,0.002892,33.150002, 17.105011,38.999863, 38.998939,7.749974,7.750026, 0.000051,2.024475,0.002892,33.150002, 39.000,38.512,39.000,39.000,38.999,38.998,38.510,38.998,38.999,37.852,35.267,35.582,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,33.149,38.999,38.999,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.998,38.998,38.998,33.148,38.998,38.998,38.998,38.998,38.999,38.999,38.999,38.999,39.000,39.000,38.374,37.748,37.122,36.496,35.870,35.244,34.618,28.787,34.907,36.271,37.636,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.868,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201495AB,,-1,,,2197,202521,"LINESTRING (-112.367981 33.629424, -112.359346 33.629531)",,9,3,0,0.497880,20.000000,99999.000000,45.000000,17.000000,1.585587,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.062554,0.000001,17.000000, 1.585587,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.062554,0.000001,17.000000, 1.585587,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.062554,0.000001,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201495BA,,-1,,,202521,2197,"LINESTRING (-112.359386 33.632737, -112.368021 33.632630)",,9,3,0,0.497880,20.000000,99999.000000,45.000000,17.000000,1.628244,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.064237,0.000001,17.000000, 1.628244,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.064237,0.000001,17.000000, 1.628244,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.064237,0.000001,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201496AB,,-1,,,202520,202519,"LINESTRING (-112.355283 33.680178, -112.372403 33.672206)",,4,3,0,1.186980,40.000000,500.000000,45.000000,34.000000,0.173013,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.030716,0.000061,34.000000, 0.173013,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.030716,0.000061,34.000000, 0.173013,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.030716,0.000061,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,39.895,39.667,39.253,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.943,39.886,39.829,39.772,39.715,39.658,39.601,33.567,39.656,39.770,39.885,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.987,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201496BA,,-1,,,202519,202520,"LINESTRING (-112.371049 33.669300, -112.353929 33.677272)",,4,3,0,1.186980,40.000000,500.000000,45.000000,34.000000,0.895234,39.999997, 39.999974,7.749999,7.750001, 0.000001,0.158934,0.000318,34.000000, 0.895234,39.999997, 39.999974,7.749999,7.750001, 0.000001,0.158934,0.000318,34.000000, 0.895234,39.999997, 39.999974,7.749999,7.750001, 0.000001,0.158934,0.000318,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,38.556,35.646,36.111,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.212,38.424,37.636,36.848,36.061,35.273,34.485,28.631,34.724,36.483,38.241,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.842,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201497AB,,-1,,,202518,202517,"LINESTRING (-112.365746 33.664479, -112.359613 33.660550)",,3,2,0,0.445600,39.000000,625.000000,45.000000,33.150002,5.224245,38.999956, 38.999658,7.749992,7.750008, 0.000017,0.927478,0.001484,33.150002, 5.224245,38.999956, 38.999658,7.749992,7.750008, 0.000017,0.927478,0.001484,33.150002, 5.224245,38.999956, 38.999658,7.749992,7.750008, 0.000017,0.927478,0.001484,33.150002, 39.000,38.512,39.000,39.000,39.000,38.999,38.512,38.999,39.000,38.454,37.264,37.198,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,39.000,39.000,38.702,38.405,38.107,37.809,37.512,37.214,36.916,30.967,37.146,37.764,38.382,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.934,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201497BA,,-1,,,202517,202518,"LINESTRING (-112.357883 33.663250, -112.364016 33.667179)",,3,2,0,0.445600,39.000000,625.000000,45.000000,33.150002,5.653757,38.999949, 38.999609,7.749991,7.750009, 0.000019,1.003731,0.001606,33.150002, 5.653757,38.999949, 38.999609,7.749991,7.750009, 0.000019,1.003731,0.001606,33.150002, 5.653757,38.999949, 38.999609,7.749991,7.750009, 0.000019,1.003731,0.001606,33.150002, 39.000,38.512,39.000,39.000,39.000,38.999,38.512,38.999,39.000,37.559,34.632,35.102,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,39.000,39.000,38.214,37.428,36.642,35.856,35.070,34.284,33.498,27.810,33.720,35.480,37.240,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.839,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201498AB,,-1,,,202784,202522,"LINESTRING (-112.333186 33.666602, -112.339014 33.650216)",,4,3,0,1.246700,40.000000,500.000000,45.000000,34.000000,2.962287,39.999975, 39.999804,7.749995,7.750005, 0.000009,0.525905,0.001052,34.000000, 2.962287,39.999975, 39.999804,7.749995,7.750005, 0.000009,0.525905,0.001052,34.000000, 2.962287,39.999975, 39.999804,7.749995,7.750005, 0.000009,0.525905,0.001052,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,38.656,36.013,36.426,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.267,38.534,37.801,37.069,36.336,35.603,34.870,28.963,35.137,36.758,38.379,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.852,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
